"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","localhost.localdomain",,,,"User:","root"
"Cmdline:","dstat --time -v --net --output output.csv 1 30",,,,"Date:","02 Aug 2019 12:26:38 CST"
"system","procs",,,"memory usage",,,,"paging",,"dsk/total",,"system",,"total cpu usage",,,,,"net/total",
"time","run","blk","new","used","free","buff","cach","in","out","read","writ","int","csw","usr","sys","idl","wai","stl","recv","send"
02-08 12:26:38,0,0,1.907,1101619200,20078592,2211840,1108680704,0,0,92116.555,24458.704,673.425,754.425,1.257,0.400,97.114,1.229,0,0,0
02-08 12:26:39,0,0,1,1101815808,19877888,2211840,1108684800,0,0,0,0,1759,1746,0.513,0,99.487,0,0,54,90
02-08 12:26:40,0,0,0,1101807616,19894272,2211840,1108692992,0,0,0,32768,1729,1750,0,0.518,99.482,0,0,306,456
02-08 12:26:41,0,0,1,1101774848,19927040,2211840,1108692992,0,0,0,0,1915,1897,0,0,100,0,0,1296,2200
02-08 12:26:42,1,0,1,1101742080,19959808,2211840,1108692992,0,0,0,0,2200,1653,45.226,0.503,54.271,0,0,306,400
02-08 12:26:43,1,0,1,1101742080,19959808,2211840,1108692992,0,0,0,32768,1812,1485,47.312,0.538,52.151,0,0,54,90
02-08 12:26:44,1,0,1,1101742080,19959808,2211840,1108692992,0,0,0,0,1835,1453,47.895,0,52.105,0,0,108,212
02-08 12:26:45,1,0,0,1101742080,19959808,2211840,1108692992,0,0,0,0,1876,1468,47.895,0.526,51.579,0,0,54,114
02-08 12:26:46,1,0,1,1101742080,19959808,2211840,1108692992,0,0,0,32768,1876,1503,47.917,0.521,51.562,0,0,108,204
02-08 12:26:47,1,0,1,1101742080,19959808,2211840,1108692992,0,0,0,0,1949,1443,48.148,0.529,51.323,0,0,108,204
02-08 12:26:48,1,0,1,1100374016,21327872,2211840,1108692992,0,0,0,0,2356,1655,50.510,0,49.490,0,0,108,204
02-08 12:26:49,1,0,1,1100345344,21356544,2211840,1108692992,0,0,0,32768,1942,1521,47.895,0.526,51.579,0,0,108,204
02-08 12:26:50,2,0,0,1100337152,21356544,2211840,1108701184,0,0,0,0,2022,1559,48.691,0,51.309,0,0,108,204
02-08 12:26:51,1,0,1,1100464128,21229568,2211840,1108701184,0,0,0,0,2241,1672,49.744,0.513,49.744,0,0,342,380
02-08 12:26:52,1,0,1,1100431360,21262336,2211840,1108701184,0,0,0,32768,1967,1555,47.917,0.521,51.042,0.521,0,108,90
02-08 12:26:53,3,0,1,1100431360,21262336,2211840,1108701184,0,0,0,24576,1958,1515,48.168,0.524,51.309,0,0,108,302
02-08 12:26:54,1,0,1,1100431360,21262336,2211840,1108701184,0,0,0,0,2048,1605,50,0,50,0,0,108,204
02-08 12:26:55,1,0,0,1100431360,21262336,2211840,1108701184,0,0,0,32768,2561,1507,50.769,0.513,48.718,0,0,108,204
02-08 12:26:56,1,0,1,1100431360,21262336,2211840,1108701184,0,0,0,0,2484,1479,51.020,0,48.980,0,0,198,318
02-08 12:26:57,1,0,1,1100431360,21262336,2211840,1108701184,0,0,0,0,2074,1530,51,0,49,0,0,108,144
02-08 12:26:58,1,0,1,1100431360,21262336,2211840,1108701184,0,0,0,69632,2158,1539,48.421,0.526,51.053,0,0,108,204
02-08 12:26:59,0,0,1,1100431360,21262336,2211840,1108701184,0,0,0,0,737,745,11.616,0.505,87.879,0,0,360,552
02-08 12:27:00,0,0,0,1097072640,24436736,2211840,1108881408,0,0,0,0,337,480,3.483,1.493,95.025,0,0,54,90
02-08 12:27:01,2,0,1,1097039872,24469504,2211840,1108881408,0,0,0,32768,215,363,0.513,0,98.974,0.513,0,108,220
02-08 12:27:02,0,0,1,1097039872,24469504,2211840,1108881408,0,0,0,0,322,435,0.503,0,99.497,0,0,108,220
02-08 12:27:03,0,0,1,1097039872,24469504,2211840,1108881408,0,0,0,0,281,411,0.500,0.500,99,0,0,54,122
02-08 12:27:04,0,0,1,1097039872,24469504,2211840,1108881408,0,0,0,32768,216,358,1.508,0,98.492,0,0,54,114
02-08 12:27:05,0,0,0,1097039872,24469504,2211840,1108881408,0,0,0,0,89,205,0.505,0.505,98.990,0,0,54,114
02-08 12:27:06,0,0,1,1097039872,24469504,2211840,1108881408,0,0,0,0,117,243,0,0,100,0,0,108,212
02-08 12:27:07,1,0,5,1104703488,23105536,2211840,1102839808,0,0,16384,55808,526,569,6.533,3.518,84.925,5.025,0,54,114


"Host:","localhost.localdomain",,,,"User:","root"
"Cmdline:","dstat -t -v -C 0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,total --nocolor --output dstat.csv 1",,,,"Date:","05 Aug 2019 11:37:43 CST"
"system","procs",,,"memory usage",,,,"paging",,"dsk/total",,"system",,"cpu0 usage",,,,,"cpu1 usage",,,,,"total cpu usage",,,,
05-08 11:38:14,0,0,1,227708928,1424068608,3215360,140681216,0,0,0,0,48,74,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0
05-08 11:38:15,0,0,1,227708928,1424068608,3215360,140681216,0,0,0,0,52,82,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0
05-08 11:38:16,0,0,0,227708928,1424068608,3215360,140681216,0,0,0,0,49,65,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0
05-08 11:38:17,0,0,1,227708928,1424068608,3215360,140681216,0,0,0,0,52,70,0,0,100,0,0,0,0,100,0,0,0,0.500,99.500,0,0
05-08 11:38:18,0,0,1,227708928,1424068608,3215360,140681216,0,0,0,0,69,87,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0
05-08 11:38:19,0,0,1,227708928,1424068608,3215360,140681216,0,0,0,0,50,78,0.990,0,99.010,0,0,0,0,100,0,0,0.498,0,99.502,0,0
05-08 11:38:20,0,0,1,227794944,1423974400,3215360,140689408,0,0,0,0,83,92,0,0,100,0,0,0.990,0,99.010,0,0,0,0,100,0,0
05-08 11:38:21,0,0,0,227794944,1423974400,3215360,140689408,0,0,0,0,49,61,0,1,99,0,0,0,0,100,0,0,0,0,100,0,0
05-08 11:38:22,0,0,1,227794944,1423974400,3215360,140689408,0,0,0,0,71,80,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0
05-08 11:38:23,0,0,1,227794944,1423974400,3215360,140689408,0,0,0,0,76,100,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0
05-08 11:38:24,0,0,1,227794944,1423974400,3215360,140689408,0,0,0,1024,57,88,1,0,99,0,0,0,0,100,0,0,0.500,0,99.500,0,0
05-08 11:38:25,0,0,1,227794944,1423974400,3215360,140689408,0,0,0,0,55,77,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0
05-08 11:38:26,0,0,0,227794944,1423974400,3215360,140689408,0,0,0,0,50,66,0,0,100,0,0,0,0,100,0,0,0,0.498,99.502,0,0
05-08 11:38:27,0,0,1,227794944,1423974400,3215360,140689408,0,0,0,0,62,77,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0
05-08 11:38:28,0,0,1,227794944,1423974400,3215360,140689408,0,0,0,0,83,85,0,0.990,99.010,0,0,0,0,100,0,0,0.498,0,99.502,0,0
05-08 11:38:29,0,0,1,227762176,1424007168,3215360,140689408,0,0,0,0,56,73,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0
05-08 11:38:30,0,0,1,227762176,1424007168,3215360,140689408,0,0,0,0,84,90,1,0,99,0,0,0,0,100,0,0,0,0.500,99.500,0,0
05-08 11:38:31,0,0,0,227762176,1424007168,3215360,140689408,0,0,0,0,42,67,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0
05-08 11:38:32,0,0,1,227762176,1424007168,3215360,140689408,0,0,0,0,58,76,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0
05-08 11:38:33,0,0,1,227762176,1424007168,3215360,140689408,0,0,0,0,58,83,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0
05-08 11:38:34,0,0,1,227762176,1424007168,3215360,140689408,0,0,0,0,52,74,0,0,100,0,0,0,0,100,0,0,0.493,0,99.507,0,0
05-08 11:38:35,0,0,1,227762176,1424007168,3215360,140689408,0,0,0,0,51,82,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0
05-08 11:38:36,0,0,0,227762176,1424007168,3215360,140689408,0,0,0,0,45,64,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0
05-08 11:38:37,0,0,1,227762176,1424007168,3215360,140689408,0,0,0,0,67,73,1,0,99,0,0,0,0,100,0,0,0,0,100,0,0
05-08 11:38:38,0,0,1,227762176,1424007168,3215360,140689408,0,0,0,0,82,86,0,0,100,0,0,0,0.990,99.010,0,0,0,0,100,0,0
05-08 11:38:39,0,0,1,227762176,1424007168,3215360,140689408,0,0,0,0,70,79,0,1,99,0,0,0,0,100,0,0,0.495,0.495,99.010,0,0
05-08 11:38:40,0,0,1,227848192,1423912960,3215360,140697600,0,0,0,0,77,88,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0
05-08 11:38:41,0,0,0,227848192,1423912960,3215360,140697600,0,0,0,24576,49,65,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0
05-08 11:38:42,0,0,1,227848192,1423912960,3215360,140697600,0,0,0,0,56,76,0.990,0,99.010,0,0,0,0,100,0,0,0,0,100,0,0
05-08 11:38:43,0,0,1,227848192,1423912960,3215360,140697600,0,0,0,0,70,91,0,0,100,0,0,0,0,100,0,0,0,0.498,99.502,0,0
05-08 11:38:44,0,0,1,227848192,1423912960,3215360,140697600,0,0,0,0,52,76,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0
05-08 11:38:45,0,0,1,227848192,1423912960,3215360,140697600,0,0,0,0,52,74,0,0.980,99.020,0,0,0,0,100,0,0,0,0,100,0,0
05-08 11:38:46,0,0,0,227848192,1423912960,3215360,140697600,0,0,0,0,60,76,0,0,100,0,0,0,0,100,0,0,0.503,0,99.497,0,0
05-08 11:38:47,0,0,1,227848192,1423912960,3215360,140697600,0,0,0,0,58,77,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0
05-08 11:38:48,0,0,1,227848192,1423912960,3215360,140697600,0,0,0,0,77,83,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0
05-08 11:38:49,0,0,1,227848192,1423912960,3215360,140697600,0,0,0,0,59,74,0.990,0,99.010,0,0,0,0,100,0,0,0,0,100,0,0
05-08 11:38:50,0,0,1,227807232,1423945728,3215360,140705792,0,0,0,0,79,90,0,0,100,0,0,0,0,100,0,0,0.498,0.498,99.005,0,0
05-08 11:38:51,0,0,0,227807232,1423945728,3215360,140705792,0,0,0,0,60,75,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0
